Zip Code,City,State,Representative
35610,Lauderdale,Alabama,"Mo Brooks"
35611,Limestone,Alabama,"Mo Brooks"
35612,Limestone,Alabama,"Mo Brooks"
35613,Limestone,Alabama,"Mo Brooks"
35614,Limestone,Alabama,"Mo Brooks"
35615,Limestone,Alabama,"Mo Brooks"
35616,Colbert,Alabama,"Robert B. Aderholt"
35617,Lauderdale,Alabama,"Mo Brooks"
35618,Lawrence,Alabama,"Robert B. Aderholt"
35619,Morgan,Alabama,"Robert B. Aderholt, Mo Brooks"
35620,Limestone,Alabama,"Mo Brooks"
35621,Morgan,Alabama,"Robert B. Aderholt, Mo Brooks"
35622,Morgan,Alabama,"Robert B. Aderholt, Mo Brooks"
35630,Lauderdale,Alabama,"Mo Brooks"
35631,Lauderdale,Alabama,"Mo Brooks"
35632,Lauderdale,Alabama,"Mo Brooks"
35633,Lauderdale,Alabama,"Mo Brooks"
35634,Lauderdale,Alabama,"Mo Brooks"
35640,Morgan,Alabama,"Mo Brooks"
35643,Lawrence,Alabama,"Robert B. Aderholt"
35645,Lauderdale,Alabama,"Mo Brooks"
35646,Colbert,Alabama,"Robert B. Aderholt"
35647,Limestone,Alabama,"Mo Brooks"
35648,Lauderdale,Alabama,"Mo Brooks"
35649,Limestone,Alabama,"Mo Brooks"
35650,Lawrence,Alabama,"Robert B. Aderholt"
35651,Lawrence,Alabama,"Robert B. Aderholt"
35652,Lauderdale,Alabama,"Mo Brooks"
35653,Franklin,Alabama,"Robert B. Aderholt"
35654,Franklin,Alabama,"Robert B. Aderholt"
35660,Colbert,Alabama,"Robert B. Aderholt"
35661,Colbert,Alabama,"Robert B. Aderholt, Mo Brooks"
35662,Colbert,Alabama,"Robert B. Aderholt"
35670,Morgan,Alabama,"Robert B. Aderholt, Mo Brooks"
35671,Limestone,Alabama,"Mo Brooks"
35672,Lawrence,Alabama,"Robert B. Aderholt"
35673,Morgan,Alabama,"Robert B. Aderholt, Mo Brooks"
35674,Colbert,Alabama,"Robert B. Aderholt"
35677,Lauderdale,Alabama,"Mo Brooks"
35699,Morgan,Alabama,"Mo Brooks"
35739,Limestone,Alabama,"Mo Brooks"
35740,Jackson,Alabama,"Mo Brooks"
35741,Madison,Alabama,"Mo Brooks"
35742,Limestone,Alabama,"Mo Brooks"
35744,Jackson,Alabama,"Mo Brooks"
35745,Jackson,Alabama,"Mo Brooks"
35746,Jackson,Alabama,"Mo Brooks"
35747,Marshall,Alabama,"Robert B. Aderholt"
35748,Madison,Alabama,"Mo Brooks"
35749,Madison,Alabama,"Mo Brooks"
35750,Madison,Alabama,"Mo Brooks"
35751,Jackson,Alabama,"Mo Brooks"
35752,Jackson,Alabama,"Mo Brooks"
35754,Morgan,Alabama,"Robert B. Aderholt, Mo Brooks"
35755,Jackson,Alabama,"Robert B. Aderholt, Mo Brooks"
35756,Limestone,Alabama,"Mo Brooks"
35757,Madison,Alabama,"Mo Brooks"
35758,Madison,Alabama,"Mo Brooks"
35759,Madison,Alabama,"Mo Brooks"
35760,Madison,Alabama,"Robert B. Aderholt, Mo Brooks"
35761,Madison,Alabama,"Mo Brooks"
35762,Madison,Alabama,"Mo Brooks"
35763,Madison,Alabama,"Mo Brooks"
35764,Jackson,Alabama,"Mo Brooks"
35765,Jackson,Alabama,"Robert B. Aderholt, Mo Brooks"
35766,Jackson,Alabama,"Mo Brooks"
35767,Madison,Alabama,"Mo Brooks"
35768,Jackson,Alabama,"Mo Brooks"
35769,Jackson,Alabama,"Robert B. Aderholt, Mo Brooks"
35771,Jackson,Alabama,"Robert B. Aderholt, Mo Brooks"
35772,Jackson,Alabama,"Mo Brooks"
35773,Madison,Alabama,"Mo Brooks"
35774,Jackson,Alabama,"Mo Brooks"
35775,Morgan,Alabama,"Mo Brooks"
35776,Jackson,Alabama,"Robert B. Aderholt, Mo Brooks"
35801,Madison,Alabama,"Mo Brooks"
35802,Madison,Alabama,"Mo Brooks"
35803,Madison,Alabama,"Mo Brooks"
35804,Madison,Alabama,"Mo Brooks"
35805,Madison,Alabama,"Mo Brooks"
35806,Madison,Alabama,"Mo Brooks"
35807,Madison,Alabama,"Mo Brooks"
35808,Madison,Alabama,"Mo Brooks"
35809,Madison,Alabama,"Mo Brooks"
35810,Madison,Alabama,"Mo Brooks"
35811,Madison,Alabama,"Mo Brooks"
35812,Madison,Alabama,"Mo Brooks"
35813,Madison,Alabama,"Mo Brooks"
35814,Madison,Alabama,"Mo Brooks"
35815,Madison,Alabama,"Mo Brooks"
35816,Madison,Alabama,"Mo Brooks"
35824,Madison,Alabama,"Mo Brooks"
35893,Madison,Alabama,"Mo Brooks"
35894,Madison,Alabama,"Mo Brooks"
35895,Madison,Alabama,"Mo Brooks"
35896,Madison,Alabama,"Mo Brooks"
35897,Madison,Alabama,"Mo Brooks"
35898,Madison,Alabama,"Mo Brooks"
35899,Madison,Alabama,"Mo Brooks"
35901,Etowah,Alabama,"Mike Rogers, Robert B. Aderholt"
35902,Etowah,Alabama,"Robert B. Aderholt"
35903,Etowah,Alabama,"Mike Rogers, Robert B. Aderholt"
35904,Etowah,Alabama,"Robert B. Aderholt"
35905,Etowah,Alabama,"Mike Rogers, Robert B. Aderholt"
35906,Etowah,Alabama,"Mike Rogers, Robert B. Aderholt"
35907,Etowah,Alabama,"Mike Rogers, Robert B. Aderholt"
35950,Marshall,Alabama,"Robert B. Aderholt"
35951,Marshall,Alabama,"Robert B. Aderholt"
35952,Etowah,Alabama,"Robert B. Aderholt, Gary J. Palmer"
35953,Saint Clair,Alabama,"Mike Rogers"
35954,Etowah,Alabama,"Robert B. Aderholt"
35956,Etowah,Alabama,"Robert B. Aderholt"
35957,Marshall,Alabama,"Robert B. Aderholt"
35958,Jackson,Alabama,"Mo Brooks, Tom Graves -- Vacancy"
35959,Cherokee,Alabama,"Mike Rogers, Robert B. Aderholt"
35960,Cherokee,Alabama,"Mike Rogers"
35961,De Kalb,Alabama,"Mike Rogers, Robert B. Aderholt"
35962,De Kalb,Alabama,"Robert B. Aderholt"
35963,De Kalb,Alabama,"Robert B. Aderholt"
35964,Marshall,Alabama,"Robert B. Aderholt"
35966,Jackson,Alabama,"Robert B. Aderholt, Mo Brooks"
35967,De Kalb,Alabama,"Mike Rogers, Robert B. Aderholt"
35968,De Kalb,Alabama,"Robert B. Aderholt"
35971,De Kalb,Alabama,"Robert B. Aderholt, Mo Brooks"
35972,Etowah,Alabama,"Mike Rogers, Robert B. Aderholt"
35973,Cherokee,Alabama,"Mike Rogers, Robert B. Aderholt"
35974,De Kalb,Alabama,"Robert B. Aderholt"
35975,De Kalb,Alabama,"Robert B. Aderholt"
35976,Marshall,Alabama,"Robert B. Aderholt"
35978,De Kalb,Alabama,"Robert B. Aderholt, Mo Brooks"
35979,Jackson,Alabama,"Robert B. Aderholt, Mo Brooks"
35980,Marshall,Alabama,"Robert B. Aderholt, Gary J. Palmer"
35981,De Kalb,Alabama,"Robert B. Aderholt"
35983,Cherokee,Alabama,"Mike Rogers, Robert B. Aderholt"
35984,De Kalb,Alabama,"Robert B. Aderholt"
35986,De Kalb,Alabama,"Robert B. Aderholt"
35987,Saint Clair,Alabama,"Mike Rogers"
35988,De Kalb,Alabama,"Robert B. Aderholt"
35989,De Kalb,Alabama,"Robert B. Aderholt"
35990,Etowah,Alabama,"Robert B. Aderholt"
36003,Autauga,Alabama,"Martha Roby"
36005,Pike,Alabama,"Martha Roby"
36006,Autauga,Alabama,"Martha Roby, Gary J. Palmer"
36008,Autauga,Alabama,"Martha Roby"
36009,Crenshaw,Alabama,"Martha Roby"
36010,Pike,Alabama,"Martha Roby"
36013,Montgomery,Alabama,"Mike Rogers"
36015,Butler,Alabama,"Martha Roby"
36016,Barbour,Alabama,"Martha Roby"
36017,Barbour,Alabama,"Martha Roby"
36020,Elmore,Alabama,"Martha Roby"
36022,Elmore,Alabama,"Martha Roby"
36024,Elmore,Alabama,"Martha Roby"
36025,Elmore,Alabama,"Martha Roby"
36026,Coosa,Alabama,"Martha Roby, Gary J. Palmer"
36027,Barbour,Alabama,"Martha Roby, Mike Rogers"
36028,Crenshaw,Alabama,"Martha Roby"
36029,Bullock,Alabama,"Martha Roby, Mike Rogers"
36030,Butler,Alabama,"Martha Roby"
36031,Macon,Alabama,"Martha Roby, Mike Rogers"
36032,Lowndes,Alabama,"Martha Roby, Terri A. Sewell"
36033,Butler,Alabama,"Bradley Byrne, Martha Roby"
36034,Crenshaw,Alabama,"Martha Roby"
36035,Pike,Alabama,"Martha Roby"
36036,Montgomery,Alabama,"Martha Roby"
36037,Butler,Alabama,"Martha Roby"
36038,Covington,Alabama,"Martha Roby"
36039,Macon,Alabama,"Martha Roby, Mike Rogers"
36040,Lowndes,Alabama,"Terri A. Sewell"
36041,Crenshaw,Alabama,"Martha Roby"
36042,Crenshaw,Alabama,"Martha Roby"
36043,Montgomery,Alabama,"Martha Roby, Terri A. Sewell"
36046,Montgomery,Alabama,"Martha Roby"
36047,Lowndes,Alabama,"Martha Roby, Terri A. Sewell"
36048,Barbour,Alabama,"Martha Roby"
36049,Crenshaw,Alabama,"Martha Roby"
36051,Autauga,Alabama,"Martha Roby, Gary J. Palmer"
36052,Montgomery,Alabama,"Martha Roby, Mike Rogers"
36053,Bullock,Alabama,"Martha Roby"
36054,Elmore,Alabama,"Martha Roby"
36057,Montgomery,Alabama,"Mike Rogers"
36062,Crenshaw,Alabama,"Martha Roby"
36064,Montgomery,Alabama,"Martha Roby, Mike Rogers"
36065,Montgomery,Alabama,"Martha Roby"
36066,Autauga,Alabama,"Martha Roby"
36067,Autauga,Alabama,"Martha Roby"
36068,Autauga,Alabama,"Martha Roby"
36069,Montgomery,Alabama,"Martha Roby"
36071,Crenshaw,Alabama,"Martha Roby"
36072,Barbour,Alabama,"Martha Roby"
36075,Macon,Alabama,"Mike Rogers"
36078,Elmore,Alabama,"Martha Roby, Mike Rogers"
36079,Pike,Alabama,"Martha Roby"
36080,Elmore,Alabama,"Martha Roby, Gary J. Palmer"
36081,Pike,Alabama,"Martha Roby"
36082,Pike,Alabama,"Martha Roby"
36083,Macon,Alabama,"Mike Rogers"
36087,Macon,Alabama,"Mike Rogers"
36088,Macon,Alabama,"Mike Rogers"
36089,Bullock,Alabama,"Martha Roby, Mike Rogers"
36091,Chilton,Alabama,"Martha Roby, Gary J. Palmer"
36092,Elmore,Alabama,"Martha Roby"
36093,Elmore,Alabama,"Martha Roby"
36101,Montgomery,Alabama,"Martha Roby"
36102,Montgomery,Alabama,"Martha Roby"
36103,Montgomery,Alabama,"Martha Roby"
36104,Montgomery,Alabama,"Martha Roby, Terri A. Sewell"
36105,Montgomery,Alabama,"Martha Roby, Terri A. Sewell"
36106,Montgomery,Alabama,"Martha Roby, Terri A. Sewell"
36107,Montgomery,Alabama,"Martha Roby"
36108,Montgomery,Alabama,"Martha Roby, Mike Rogers, Terri A. Sewell"
36109,Montgomery,Alabama,"Martha Roby"
36110,Montgomery,Alabama,"Martha Roby"
36111,Montgomery,Alabama,"Martha Roby, Terri A. Sewell"
36112,Montgomery,Alabama,"Martha Roby"
36113,Montgomery,Alabama,"Martha Roby, Terri A. Sewell"
36114,Montgomery,Alabama,"Martha Roby"
36115,Montgomery,Alabama,"Martha Roby"
36116,Montgomery,Alabama,"Martha Roby, Mike Rogers, Terri A. Sewell"
36117,Montgomery,Alabama,"Martha Roby, Mike Rogers"
36118,Montgomery,Alabama,"Martha Roby"
36119,Montgomery,Alabama,"Martha Roby"
36120,Montgomery,Alabama,"Martha Roby"
36121,Montgomery,Alabama,"Martha Roby"
36123,Montgomery,Alabama,"Martha Roby"
36124,Montgomery,Alabama,"Martha Roby"
36125,Montgomery,Alabama,"Terri A. Sewell"
36130,Montgomery,Alabama,"Martha Roby"
36131,Montgomery,Alabama,"Martha Roby"
36132,Montgomery,Alabama,"Martha Roby"
36135,Montgomery,Alabama,"Martha Roby"
36140,Montgomery,Alabama,"Martha Roby"
36141,Montgomery,Alabama,"Martha Roby"
36142,Montgomery,Alabama,"Martha Roby"
36177,Montgomery,Alabama,"Martha Roby"
36191,Montgomery,Alabama,"Terri A. Sewell"
36201,Calhoun,Alabama,"Mike Rogers"
36202,Calhoun,Alabama,"Mike Rogers"
36203,Calhoun,Alabama,"Mike Rogers"
36204,Calhoun,Alabama,"Mike Rogers"
36205,Calhoun,Alabama,"Mike Rogers"
36206,Calhoun,Alabama,"Mike Rogers"
36207,Calhoun,Alabama,"Mike Rogers"
36250,Calhoun,Alabama,"Mike Rogers"
36251,Clay,Alabama,"Mike Rogers"
36253,Calhoun,Alabama,"Mike Rogers"
36254,Calhoun,Alabama,"Mike Rogers"
36255,Clay,Alabama,"Mike Rogers"
36256,Tallapoosa,Alabama,"Mike Rogers"
36257,Calhoun,Alabama,"Mike Rogers"
36258,Clay,Alabama,"Mike Rogers"
36260,Calhoun,Alabama,"Mike Rogers"
36261,Cleburne,Alabama,"Mike Rogers"
36262,Cleburne,Alabama,"Mike Rogers"
36263,Randolph,Alabama,"Mike Rogers"
36264,Cleburne,Alabama,"Mike Rogers"
36265,Calhoun,Alabama,"Mike Rogers"
36266,Clay,Alabama,"Mike Rogers"
36267,Clay,Alabama,"Mike Rogers"
36268,Talladega,Alabama,"Mike Rogers"
36269,Cleburne,Alabama,"Mike Rogers"
36271,Calhoun,Alabama,"Mike Rogers, Robert B. Aderholt"
36272,Calhoun,Alabama,"Mike Rogers, Robert B. Aderholt"
36273,Cleburne,Alabama,"Mike Rogers"
36274,Randolph,Alabama,"Mike Rogers"
36275,Cherokee,Alabama,"Mike Rogers"
36276,Randolph,Alabama,"Mike Rogers"
36277,Calhoun,Alabama,"Mike Rogers"
36278,Randolph,Alabama,"Mike Rogers"
36279,Calhoun,Alabama,"Mike Rogers"
36280,Randolph,Alabama,"Mike Rogers"
36301,Houston,Alabama,"Martha Roby"
36302,Houston,Alabama,"Martha Roby"
36303,Houston,Alabama,"Martha Roby"
36304,Houston,Alabama,"Martha Roby"
36305,Houston,Alabama,"Martha Roby"
36310,Henry,Alabama,"Martha Roby"
36311,Dale,Alabama,"Martha Roby"
36312,Houston,Alabama,"Martha Roby"
36313,Geneva,Alabama,"Martha Roby"
36314,Geneva,Alabama,"Martha Roby"
36316,Geneva,Alabama,"Martha Roby"
36317,Henry,Alabama,"Martha Roby"
36318,Geneva,Alabama,"Martha Roby"
36319,Houston,Alabama,"Martha Roby"
36320,Houston,Alabama,"Martha Roby"
36321,Houston,Alabama,"Martha Roby"
36322,Dale,Alabama,"Martha Roby"
36323,Coffee,Alabama,"Martha Roby"
36330,Coffee,Alabama,"Martha Roby"
36331,Coffee,Alabama,"Martha Roby"
36340,Geneva,Alabama,"Martha Roby"
36343,Houston,Alabama,"Martha Roby"
36344,Geneva,Alabama,"Martha Roby"
36345,Henry,Alabama,"Martha Roby"
36346,Coffee,Alabama,"Martha Roby"
36349,Geneva,Alabama,"Martha Roby"
36350,Dale,Alabama,"Martha Roby"
36351,Coffee,Alabama,"Martha Roby"
36352,Dale,Alabama,"Martha Roby"
36353,Henry,Alabama,"Martha Roby"
36360,Dale,Alabama,"Martha Roby"
36361,Dale,Alabama,"Martha Roby"
36362,Dale,Alabama,"Martha Roby"
36370,Houston,Alabama,"Martha Roby"
36371,Dale,Alabama,"Martha Roby"
36373,Henry,Alabama,"Martha Roby"
36374,Dale,Alabama,"Martha Roby"
36375,Geneva,Alabama,"Martha Roby"
36376,Houston,Alabama,"Martha Roby"
36401,Conecuh,Alabama,"Bradley Byrne, Martha Roby"
36420,Covington,Alabama,"Bradley Byrne, Martha Roby"
36421,Covington,Alabama,"Martha Roby"
36425,Monroe,Alabama,"Bradley Byrne"
36426,Escambia,Alabama,"Bradley Byrne, Martha Roby"
36427,Escambia,Alabama,"Bradley Byrne"
36429,Conecuh,Alabama,"Martha Roby"
36432,Conecuh,Alabama,"Bradley Byrne, Martha Roby"
36435,Wilcox,Alabama,"Terri A. Sewell"
36436,Clarke,Alabama,"Bradley Byrne, Terri A. Sewell"
36439,Monroe,Alabama,"Bradley Byrne"
36441,Escambia,Alabama,"Bradley Byrne"
36442,Covington,Alabama,"Martha Roby"
36444,Monroe,Alabama,"Bradley Byrne"
36445,Monroe,Alabama,"Bradley Byrne"
36446,Clarke,Alabama,"Terri A. Sewell"
36451,Clarke,Alabama,"Bradley Byrne, Terri A. Sewell"
36453,Coffee,Alabama,"Martha Roby"
36454,Conecuh,Alabama,"Martha Roby"
36455,Covington,Alabama,"Martha Roby"
36456,Butler,Alabama,"Martha Roby"
36458,Monroe,Alabama,"Bradley Byrne"
36460,Monroe,Alabama,"Bradley Byrne, Martha Roby"
36461,Monroe,Alabama,"Bradley Byrne"
36467,Covington,Alabama,"Martha Roby"
36470,Monroe,Alabama,"Bradley Byrne"
36471,Monroe,Alabama,"Bradley Byrne, Martha Roby"
36473,Conecuh,Alabama,"Martha Roby"
36474,Covington,Alabama,"Martha Roby"
36475,Conecuh,Alabama,"Bradley Byrne, Martha Roby"
36476,Covington,Alabama,"Martha Roby"
36477,Geneva,Alabama,"Martha Roby"
36480,Monroe,Alabama,"Bradley Byrne"
36481,Monroe,Alabama,"Bradley Byrne"
36482,Clarke,Alabama,"Bradley Byrne, Terri A. Sewell"
36483,Covington,Alabama,"Bradley Byrne, Martha Roby"
36502,Escambia,Alabama,"Bradley Byrne, Martha Roby"
36503,Escambia,Alabama,"Bradley Byrne"
36504,Escambia,Alabama,"Bradley Byrne"
36505,Mobile,Alabama,"Bradley Byrne"
36507,Baldwin,Alabama,"Bradley Byrne"
36509,Mobile,Alabama,"Bradley Byrne"
36511,Baldwin,Alabama,"Bradley Byrne"
36512,Mobile,Alabama,"Bradley Byrne"
36513,Washington,Alabama,"Bradley Byrne"
36518,Washington,Alabama,"Bradley Byrne"
36521,Mobile,Alabama,"Bradley Byrne"
36522,Mobile,Alabama,"Bradley Byrne"
36523,Mobile,Alabama,"Bradley Byrne"
36524,Clarke,Alabama,"Terri A. Sewell"
36525,Mobile,Alabama,"Bradley Byrne"
36526,Baldwin,Alabama,"Bradley Byrne"
36527,Baldwin,Alabama,"Bradley Byrne"
36528,Mobile,Alabama,"Bradley Byrne"
36529,Washington,Alabama,"Bradley Byrne"
36530,Baldwin,Alabama,"Bradley Byrne"
36532,Baldwin,Alabama,"Bradley Byrne"
36533,Baldwin,Alabama,"Bradley Byrne"
36535,Baldwin,Alabama,"Bradley Byrne"
36536,Baldwin,Alabama,"Bradley Byrne"
36538,Washington,Alabama,"Bradley Byrne"
36539,Washington,Alabama,"Bradley Byrne"
36540,Clarke,Alabama,"Terri A. Sewell"
36541,Mobile,Alabama,"Bradley Byrne"
36542,Baldwin,Alabama,"Bradley Byrne"
36543,Escambia,Alabama,"Bradley Byrne"
36544,Mobile,Alabama,"Bradley Byrne"
36545,Clarke,Alabama,"Bradley Byrne, Terri A. Sewell"
36547,Baldwin,Alabama,"Bradley Byrne"
36548,Washington,Alabama,"Bradley Byrne"
36549,Baldwin,Alabama,"Bradley Byrne"
36550,Baldwin,Alabama,"Bradley Byrne"
36551,Baldwin,Alabama,"Bradley Byrne"
36553,Washington,Alabama,"Bradley Byrne"
36555,Baldwin,Alabama,"Bradley Byrne"
36556,Washington,Alabama,"Bradley Byrne"
36558,Washington,Alabama,"Bradley Byrne, Terri A. Sewell"
36559,Baldwin,Alabama,"Bradley Byrne"
36560,Mobile,Alabama,"Bradley Byrne"
36561,Baldwin,Alabama,"Bradley Byrne"
36562,Baldwin,Alabama,"Bradley Byrne"
36564,Baldwin,Alabama,"Bradley Byrne"
36567,Baldwin,Alabama,"Bradley Byrne"
36568,Mobile,Alabama,"Bradley Byrne"
36569,Washington,Alabama,"Bradley Byrne"
36571,Mobile,Alabama,"Bradley Byrne"
36572,Mobile,Alabama,"Bradley Byrne"
36574,Baldwin,Alabama,"Bradley Byrne"
36575,Mobile,Alabama,"Bradley Byrne"
36576,Baldwin,Alabama,"Bradley Byrne"
36577,Baldwin,Alabama,"Bradley Byrne"
36578,Baldwin,Alabama,"Bradley Byrne"
36579,Baldwin,Alabama,"Bradley Byrne"
36580,Baldwin,Alabama,"Bradley Byrne"
36581,Washington,Alabama,"Bradley Byrne"
36582,Mobile,Alabama,"Bradley Byrne"
36583,Washington,Alabama,"Bradley Byrne"
36584,Washington,Alabama,"Bradley Byrne"
36585,Washington,Alabama,"Bradley Byrne"
36587,Mobile,Alabama,"Bradley Byrne"
36590,Mobile,Alabama,"Bradley Byrne"
36601,Mobile,Alabama,"Bradley Byrne"
36602,Mobile,Alabama,"Bradley Byrne"
36603,Mobile,Alabama,"Bradley Byrne"
36604,Mobile,Alabama,"Bradley Byrne"
36605,Mobile,Alabama,"Bradley Byrne"
36606,Mobile,Alabama,"Bradley Byrne"
36607,Mobile,Alabama,"Bradley Byrne"
36608,Mobile,Alabama,"Bradley Byrne"
36609,Mobile,Alabama,"Bradley Byrne"
36610,Mobile,Alabama,"Bradley Byrne"
36611,Mobile,Alabama,"Bradley Byrne"
36612,Mobile,Alabama,"Bradley Byrne"
36613,Mobile,Alabama,"Bradley Byrne"
36615,Mobile,Alabama,"Bradley Byrne"
36616,Mobile,Alabama,"Bradley Byrne"
36617,Mobile,Alabama,"Bradley Byrne"
36618,Mobile,Alabama,"Bradley Byrne"
36619,Mobile,Alabama,"Bradley Byrne"
36628,Mobile,Alabama,"Bradley Byrne"
36633,Mobile,Alabama,"Bradley Byrne"
36640,Mobile,Alabama,"Bradley Byrne"
36644,Mobile,Alabama,"Bradley Byrne"
36652,Mobile,Alabama,"Bradley Byrne"
36660,Mobile,Alabama,"Bradley Byrne"
36663,Mobile,Alabama,"Bradley Byrne"
36670,Mobile,Alabama,"Bradley Byrne"
36671,Mobile,Alabama,"Bradley Byrne"
36675,Mobile,Alabama,"Bradley Byrne"
36685,Mobile,Alabama,"Bradley Byrne"
36688,Mobile,Alabama,"Bradley Byrne"
36689,Mobile,Alabama,"Bradley Byrne"
36691,Mobile,Alabama,"Bradley Byrne"
36693,Mobile,Alabama,"Bradley Byrne"
36695,Mobile,Alabama,"Bradley Byrne"
36701,Dallas,Alabama,"Martha Roby, Terri A. Sewell"
36702,Dallas,Alabama,"Terri A. Sewell"
36703,Dallas,Alabama,"Martha Roby, Terri A. Sewell"
36720,Wilcox,Alabama,"Terri A. Sewell"
36722,Wilcox,Alabama,"Terri A. Sewell"
36723,Wilcox,Alabama,"Terri A. Sewell"
36726,Wilcox,Alabama,"Terri A. Sewell"
36727,Clarke,Alabama,"Terri A. Sewell"
36728,Wilcox,Alabama,"Terri A. Sewell"
36732,Marengo,Alabama,"Terri A. Sewell"
36736,Marengo,Alabama,"Terri A. Sewell"
36738,Marengo,Alabama,"Terri A. Sewell"
36740,Greene,Alabama,"Terri A. Sewell"
36741,Wilcox,Alabama,"Terri A. Sewell"
36742,Marengo,Alabama,"Terri A. Sewell"
36744,Hale,Alabama,"Terri A. Sewell"
36745,Marengo,Alabama,"Terri A. Sewell"
36748,Marengo,Alabama,"Terri A. Sewell"
36749,Autauga,Alabama,"Martha Roby, Terri A. Sewell"
36750,Chilton,Alabama,"Gary J. Palmer"
36751,Wilcox,Alabama,"Bradley Byrne, Terri A. Sewell"
36752,Lowndes,Alabama,"Terri A. Sewell"
36753,Wilcox,Alabama,"Terri A. Sewell"
36754,Marengo,Alabama,"Terri A. Sewell"
36756,Perry,Alabama,"Terri A. Sewell"
36758,Dallas,Alabama,"Martha Roby, Gary J. Palmer, Terri A. Sewell"
36759,Dallas,Alabama,"Terri A. Sewell"
36761,Dallas,Alabama,"Terri A. Sewell"
36763,Marengo,Alabama,"Terri A. Sewell"
36764,Marengo,Alabama,"Terri A. Sewell"
36765,Hale,Alabama,"Terri A. Sewell"
36766,Wilcox,Alabama,"Terri A. Sewell"
36767,Dallas,Alabama,"Terri A. Sewell"
36768,Wilcox,Alabama,"Bradley Byrne, Martha Roby, Terri A. Sewell"
36769,Wilcox,Alabama,"Terri A. Sewell"
36773,Dallas,Alabama,"Terri A. Sewell"
36775,Dallas,Alabama,"Terri A. Sewell"
36776,Hale,Alabama,"Terri A. Sewell"
36782,Marengo,Alabama,"Terri A. Sewell"
36783,Marengo,Alabama,"Terri A. Sewell"
36784,Clarke,Alabama,"Terri A. Sewell"
36785,Lowndes,Alabama,"Terri A. Sewell"
36786,Perry,Alabama,"Terri A. Sewell"
36790,Chilton,Alabama,"Gary J. Palmer"
36792,Bibb,Alabama,"Gary J. Palmer"
36793,Bibb,Alabama,"Gary J. Palmer, Terri A. Sewell"
36801,Lee,Alabama,"Mike Rogers"
36803,Lee,Alabama,"Mike Rogers"
36804,Lee,Alabama,"Mike Rogers"
36830,Lee,Alabama,"Martha Roby, Mike Rogers"
36831,Lee,Alabama,"Mike Rogers"
36832,Lee,Alabama,"Mike Rogers"
36849,Lee,Alabama,"Mike Rogers"
36850,Tallapoosa,Alabama,"Mike Rogers"
36851,Russell,Alabama,"Mike Rogers"
36852,Lee,Alabama,"Mike Rogers"
36853,Tallapoosa,Alabama,"Mike Rogers"
36854,Chambers,Alabama,"Mike Rogers"
36855,Chambers,Alabama,"Mike Rogers, A. Drew Ferguson IV"
36856,Russell,Alabama,"Mike Rogers"
36858,Russell,Alabama,"Mike Rogers"
36860,Russell,Alabama,"Martha Roby, Mike Rogers"
36861,Tallapoosa,Alabama,"Mike Rogers"
36862,Chambers,Alabama,"Mike Rogers"
36863,Chambers,Alabama,"Mike Rogers"
36865,Lee,Alabama,"Mike Rogers"
36866,Macon,Alabama,"Mike Rogers"
36867,Russell,Alabama,"Mike Rogers"
36868,Russell,Alabama,"Mike Rogers"
36869,Russell,Alabama,"Mike Rogers"
36870,Lee,Alabama,"Mike Rogers"
36871,Russell,Alabama,"Mike Rogers"
36874,Lee,Alabama,"Mike Rogers"
36875,Russell,Alabama,"Mike Rogers"
36877,Lee,Alabama,"Mike Rogers"
36879,Lee,Alabama,"Mike Rogers"
36901,Sumter,Alabama,"Terri A. Sewell"
36904,Choctaw,Alabama,"Terri A. Sewell"
36907,Sumter,Alabama,"Terri A. Sewell"
36908,Choctaw,Alabama,"Terri A. Sewell"
36910,Choctaw,Alabama,"Terri A. Sewell"
36912,Choctaw,Alabama,"Terri A. Sewell"
36913,Choctaw,Alabama,"Terri A. Sewell"
36915,Choctaw,Alabama,"Terri A. Sewell"
36916,Choctaw,Alabama,"Terri A. Sewell"
36919,Choctaw,Alabama,"Terri A. Sewell"
36921,Choctaw,Alabama,"Terri A. Sewell"
36922,Choctaw,Alabama,"Terri A. Sewell"
36925,Sumter,Alabama,"Terri A. Sewell"
